episode_id,task_id,episode_seed,initial_state_index,initial_state_sha256,episode_success,action_token_ids,decoded_action_chunk_sha256,decoded_action_chunk_json,reasoning_sha256,state_before_sha256,state_before_ee_position
libero_90-task69-episode0-seed214,69,214,13,a02b910cef79982b39ba8607204728600e0fe51bb9e23e0606decffee2379961,true,"[151833,151736,151799,151768,151835,151752,151726]",14535c92e0d02dab8e893a4774f3efa767fe16f0863a0f33b7a0be0db6d53a14,"[[-0.0047285320223871,0.11346465393515359,-0.016512674806222094,0.0005625395883379625,0.0014607661398144955,-6.727892504443389e-06,0.9921419024467468],[-0.004385395349492782,0.12089683487943148,-0.001722546322554308,0.00039565905647265254,0.001196682771407609,-0.00012244043406184346,0.9928982257843018],[-0.003744370310627687,0.12653262355740935,0.010191252143272322,0.0003467594801425111,0.0006825777068257821,-0.00012927016848429673,0.9932376146316528],[-0.0005205277678772546,0.1374425854896799,0.02033222926016265,0.0003712969350324613,0.0002949581784150723,0.00010947115068304925,0.9928879141807556],[0.011102857314641668,0.15198899640196828,0.028281368426178233,0.0004934028406751167,-1.2412498790581594e-05,-0.0001276609707847598,0.9931029081344604],[0.025308353586011023,0.17652534088966831,0.030423846068458715,0.0003099025433879188,0.00014755888396678074,-0.0015059388004381447,0.9926846027374268],[0.045714192246595786,0.20598859302637607,0.028247842729854256,0.0003160115299005728,-0.00022021938659122497,-0.00277787860071399,0.9931154251098633],[0.07157905152257449,0.23981429245544916,0.017787061047215502,-4.3874217844130925e-05,-0.00035049839648593206,-0.003907759925002807,0.9932010173797607],[0.0950924556132886,0.26856948355280963,0.004101697081011935,-0.000291158978538375,-0.0008667583924761857,-0.004591575389300218,0.9928233623504639],[0.10686924349245075,0.28238415622539037,-0.006013726247800832,-0.0005666631965675073,-0.0004893176875384597,-0.004636951022106928,0.9922699332237244]]",7b5d2f1193fdb2cc536397942208e2a91227e6e6ea370eff6df1d52dc40d5fab,dadf3e381bd34a9d28d34f931da514cecd4af0219a80419ec30ecfe58e7eb8c7,"[-0.05407568721091311,-0.006549497863267854,0.6900120441161395]"
libero_90-task69-episode1-seed215,69,215,14,c97ad5486bbfcf4220da98be30c09d18ad204f2762341b593d440b9e448ebb21,true,"[151790,151688,151799,151768,151809,151918,151756]",18af90b2e264096d50d8be2453ec78d77a03e41de5a4618b06dba5bc538ddeed,"[[0.01659132243805317,0.28660987024814233,-0.0231782821424531,0.0008475764091881999,-0.00012701115525715068,-0.0002720396853153062,0.9899665713310242],[0.022144018084951256,0.29838174377275095,-0.012899980715701531,0.000621414715151758,0.0007413765495414282,-0.00012479809580767665,0.9909824132919312],[0.032222603896755686,0.30853157532462205,-0.005239249901450194,0.0006300614226477652,0.0030790600441861216,0.0002040957177360525,0.9913070201873779],[0.04948313341753341,0.32396869996475175,-0.0005575010742404629,0.0006802898419655534,0.005390447417312316,0.000993444612561234,0.9911130666732788],[0.08056827882710849,0.3478905647288144,1.1562129486719641e-05,0.0008676013347659328,0.0060267281552484064,0.0012784971445931603,0.991112232208252],[0.11918923177814378,0.39102991129183806,-0.006620683316754139,0.0007114991960226469,0.00581716355841877,0.0008938801828026754,0.9909411668777466],[0.1669417786579359,0.44391432202914416,-0.019923668697686026,0.0007034154011811289,0.004076584744538536,0.000524943542782097,0.9912834763526917],[0.22141041033649245,0.5013355303523781,-0.045396645650555456,0.0003999408838772922,0.0018068064156580022,2.4408211821480563e-05,0.9913802146911621],[0.2688116537757992,0.5480492116814872,-0.07393432990517113,0.0002125924787717004,-0.0005760611246472536,-0.0006117488043280161,0.99102783203125],[0.2917701591172168,0.5681698095513354,-0.09528894261498522,-0.00013449392714059982,-0.0007605311976561779,-0.0007182552381159724,0.9908735156059265]]",209fb16e2a9b015bafe0475bb6a5b6fc089c02a9ea730e0eb23b57bf725cddcb,c48acd6189768fa87fa31e8f6f0b3e802770defdbb63ec5cf9471f044c6e453e,"[-0.05231273705499754,0.0145518589881467,0.6965941430435799]"
libero_90-task69-episode2-seed216,69,216,15,fe40ffd8501269da1690ff89e39f67bf32eed77eca33ca34574238eaab0cd97d,true,"[151864,151821,151734,151870,151823,151821,151814]",620c15f228271542617029f740e486d4f28dca2746baa02a0660ccb329d6386d,"[[-0.04448453323451318,0.20820799743937357,-0.031207304197266694,0.007729469680684886,0.0012702880783166393,1.1964997051805426e-05,0.9886022806167603],[-0.040517779709112745,0.2334776176473241,-0.03083895835459316,0.006849757166710102,0.001087585644896194,0.0001556513823395278,0.9894434213638306],[-0.03163233657001996,0.26499412379969556,-0.03556242319481839,0.004669264245126259,0.0006630145046386815,0.0005173840559145049,0.989711344242096],[-0.02275236737244768,0.30478545273254554,-0.0397096173526279,0.0027287382197282994,0.00040707419501018194,0.001183404787511222,0.9894853830337524],[-0.014642369852300163,0.3379115985146086,-0.04075896072714613,0.0016238421878052023,0.00023972440655484206,0.0014314831956561136,0.9893782138824463],[-0.012520776066207162,0.369861674180072,-0.04103339093842351,0.0008902470340137469,0.00035613042484783364,0.0007648449812212021,0.989031195640564],[-0.010421298769644594,0.39878824310861205,-0.03673041695714119,0.000713390951664783,-7.227391137121231e-05,0.00036121703265479255,0.9895026087760925],[-0.005838152942221342,0.42592672216578364,-0.030149388291278,0.000586034270605662,-0.00024014008891981575,-0.00028032892462803716,0.9896912574768066],[-0.0005112132383544576,0.44786923447894367,-0.027638182591545046,0.0005454861033298286,-0.000724572641757959,-0.0007745584459986077,0.9892224073410034],[0.0010990967518473838,0.45793337711522497,-0.027620273099046244,0.0003591343304649719,-0.00032650616476814776,-0.0006287763613812558,0.9887632131576538]]",1ebdee228ec842b4a552dc3919b32428186c166af2a4df89d7f4b67af758daa6,fa1e2632e9500cc4f6b3cfd590babcad6a852ee34ba0a7b51edfaee334e917cc,"[-0.06736852755591384,0.007591926433974256,0.6686547079582897]"
libero_90-task70-episode0-seed217,70,217,13,c0d667206143980829b7a0ee09c4eb4114b6c834e14376028fe8d536415628f5,true,"[151833,151736,151718,151712,151786,151799,151717]",409abbbe56722229e6fc9d3e072e397fe04ed6b3f926d58cffa447017bccbd16,"[[0.012653218816256029,0.02459868855154923,-0.0057307235050529926,0.0005013020739905727,0.0007390230069432846,-0.005356636625823086,0.9890136122703552],[0.008288677492135577,0.03357972739472359,-0.002710735332442482,0.00035118895676800044,0.0004806397796812689,-0.005205877255297864,0.9899518489837646],[0.003356479603400686,0.04250008700580565,-0.007364364072344642,0.0003455967425283202,0.0003428830584937259,-0.0047952137446962695,0.9902280569076538],[-0.0013027275243437941,0.05798313106481601,-0.010836730736883737,0.0005703834531955998,0.00041428378119690024,-0.003653937055302592,0.9900281429290771],[-0.002424179221012679,0.0770161151986315,-0.012008219034328249,0.0008762664984145463,0.0002844615770385417,-0.0022523819938093936,0.9900684356689453],[-0.005267185525880791,0.10693036162791714,-0.011488734547640433,0.0006501786289885292,0.0004887431162217126,-0.001128376112284002,0.9891971349716187],[-0.005314685211978087,0.1416216626026312,-0.006583062462084399,0.0003224158148549261,7.991191274925313e-05,-6.402281524842124e-05,0.9895656704902649],[0.00042518391916956944,0.1808443287320216,0.0017303273882589565,5.158100343516381e-05,0.00013877033882181422,0.0005430189495001514,0.9898117184638977],[0.008350833215207132,0.21493816476777283,0.008093002211126077,-8.264136639346553e-05,-0.0002340923781929405,0.0009385634863665615,0.9892172813415527],[0.013532007153745695,0.23297896145791697,0.012118761273455902,-0.0003059515848522487,0.00025752989971294937,0.0014332795093672246,0.9886078238487244]]",d93abcca19f4585c1a77e10e9e5685e4fa60a9cf13a222bf79ca3f5ee993b89b,3c2cc24ce6e8f7096acb655f37d821c1b5f1c447a274c116f026d2e81fadd861,"[-0.05797426799449516,-0.0018752394629383009,0.6745002521675363]"
libero_90-task70-episode1-seed218,70,218,14,78a512fc6e30b450e889a4486844d1230de4e0b7e96b2d23a4e8671d743c69ca,true,"[151790,151784,151752,151779,151839,151685,151712]",d45c173adf0850ad053de6af76c7bfed4779cc5e2dadaef3adbc931c1627318b,"[[0.0972386379915342,0.11119051521482959,-0.05186830628753114,0.00031144363213053694,0.0008207813031901878,-0.019603930421089544,0.9888306856155396],[0.09874450164594961,0.11698712435759262,-0.041173226945403485,0.00016757792256516524,0.0005960527420256767,-0.01926122744589165,0.989865779876709],[0.0966083842569514,0.1207256620456576,-0.035252829223878734,0.0004238046891971159,0.0004464687244905008,-0.018283752113029905,0.9900655150413513],[0.09480008533352802,0.13009742594412899,-0.0321421469444374,0.0008713848460502049,0.0004946915213537295,-0.015864809873406216,0.9898310899734497],[0.09678240262367588,0.14455435548882178,-0.036006556767944176,0.0011475442574968575,0.0002671824035331838,-0.01341489993386702,0.989892840385437],[0.0971186085802902,0.17143576779922398,-0.04854533099944547,0.0008973249685382267,0.00040462134681718,-0.011240312493757898,0.9888794422149658],[0.10073714879348294,0.20328180728128586,-0.0657377885729602,0.0008365580860822952,7.049774235667883e-05,-0.00851915918384094,0.9893413186073303],[0.10506964107289463,0.2394897815621988,-0.09606227231699904,0.000368307038310256,-0.00024108349207097035,-0.006864398735485722,0.9895041584968567],[0.10897039828722122,0.2691243090313833,-0.12844694832162418,4.740991294616137e-05,-0.0010328767915552817,-0.005751638526255931,0.989112377166748],[0.10687264263355623,0.28080342122990487,-0.15182358641624205,-0.000251635127732186,-0.0006978693673005409,-0.004743925245923819,0.9886230826377869]]",52250596957946243d996910429ffcd968da3d514cfde528c467b3fb68ce623d,65dee3addb9a14b22b1556226928adfc837b877de3a21e4a61c46a101dff534a,"[-0.048764607924857276,0.0046183767624154,0.6880502831502667]"
libero_90-task70-episode2-seed219,70,219,15,4bce883b5ca614e5826ea33f9af1419a8745d22547ec1d856daaf2c4d66a4d7e,true,"[151833,151802,151752,151677,151771,151884,151719]",1b3646a7df35f23586b5f3197cb1dad2c94cb51703b891407183075521bfe6e7,"[[0.03062333007897422,0.01728110115706727,-0.017531440998425296,0.00029866274645073965,0.000583540237073521,-0.002988533806544069,0.99002605676651],[0.017722883268659118,0.02371822469399376,-0.012179505857403683,9.471303207586601e-05,0.0002923563718297828,-0.0031285714296060974,0.990952730178833],[-0.00010283071411087974,0.02743472516094414,-0.0130589274616284,0.00023868947855687495,0.0002614425401503695,-0.0029330539091123597,0.9912295341491699],[-0.015990372096414518,0.03827621795970515,-0.01251345236997281,0.0007259411354370027,0.0005249697972260492,-0.002077185272172599,0.9910714030265808],[-0.020135514312817904,0.06551494074827247,-0.010932939656953522,0.001116602517652554,0.000402049331910348,-0.001316633531528666,0.9912183284759521],[-0.018760892820825603,0.1272603643477055,-0.004540233672884142,0.0009501741615260961,0.0005753971782951339,-0.0006717569092398179,0.9907914996147156],[-0.01195417897414508,0.20568222440353168,0.004791649359106032,0.0006624519704716558,5.1927596118162e-05,-0.00015748726302966531,0.9911876320838928],[0.003106973817320835,0.2931488774957103,0.015019716843482911,0.00039124803599976943,-2.2680697298937957e-05,0.00027935377759114033,0.9913964867591858],[0.019966095674824658,0.3694990337693582,0.022897600254282224,0.00022444132874488432,-0.0005307479817133753,0.0005139224097003847,0.9908407926559448],[0.030860607786012295,0.4116678201150137,0.028182647808989714,-0.00010073762402385,-7.132057766057187e-05,0.0009652836528193376,0.9902470707893372]]",c161f7eb8c7de32bee0dbeb8a5c862cda57f69f261c281df70199fa8e9d8d14a,445a1d1aac76138d4a7364d824e7623c3c4c94834e104531544ad6fcb3524dca,"[-0.06028738489070015,-0.005289516639382641,0.6847279107342855]"
libero_90-task71-episode0-seed220,71,220,13,9d2be7004bbc15714a9ca75fbe8e3ceb50a92abf995821e765d5b1441de3dcf0,true,"[151834,151865,151767,151816,151851,151801,151729]",8f53bd92c68fc5f1cc2eb041029f88882da228d03323bca457bdec3dd4f5d5d5,"[[-0.1626908129393616,0.07262496826946574,0.02203674336789163,0.0010105903770825098,0.0010870891169219021,-0.0014812394869103684,0.9839275479316711],[-0.21298781558770585,0.09566452419932148,-0.00929673279043186,0.000897435705453864,0.0008795007014299472,-0.00016843354970674795,0.9851455688476562],[-0.27942124737877805,0.1266801191908229,-0.05668257443880975,0.0008313165387421328,0.0018480281680837152,0.0014726300066012499,0.9854065179824829],[-0.34517070134792505,0.1688522879936727,-0.10540381992268522,0.000965160557442335,0.0029426042262912233,0.004775994786530902,0.9856507778167725],[-0.3975193284492171,0.198893632814503,-0.1536929442979158,0.001144895799597867,0.0027620666548386907,0.008170990277328372,0.9852169752120972],[-0.4423027035010314,0.2209548386255733,-0.20485490415586582,0.0011558126138644376,0.002619632640133318,0.011690043683799445,0.9844163656234741],[-0.46981552818751027,0.23516443880026827,-0.24741828733627358,0.0013207460216297928,0.002506742039898313,0.016101865004692684,0.9850793480873108],[-0.47773230440092185,0.24677446687306315,-0.286551074467269,0.0013391098934729673,0.0032263302413610973,0.01942777726401701,0.9850441813468933],[-0.47158352300925444,0.2506403079500785,-0.32022774562892664,0.0013494914793139579,0.003410105175206013,0.021306478155024067,0.9845708608627319],[-0.4631182048818605,0.24571903772972803,-0.3453183439965244,0.0012219410086524718,0.004491006853001522,0.022249748680970072,0.9842370748519897]]",14c5cf463e2ffef072c88185ab8fadfd6d76f6c2a278a0036b07517c7811e6b3,d2a0a008c938a3c65889cc146bad4e17ebdc7156dbc868fabce2b186349bdd17,"[-0.050612332900901336,0.007609068599613941,0.6916294773034872]"
libero_90-task71-episode1-seed221,71,221,14,b5b4dfd963364b815af9d420f24cac81f949b96458aae1263b6e877925ed2dc8,false,"[151834,151865,151803,151736,151743,151821,151856]",353f622aff58f779d32909a1b0849e90991f47013f41f967cb11c142da53316a,"[[-0.14470560419277234,0.24447091102501872,-0.004086107913394699,-0.008829390437602669,0.002182916425624626,0.02524278155570414,0.9872564077377319],[-0.18396974527246712,0.2685692785554039,-0.029365684188121577,-0.008245640786820996,-0.0014737837021669975,0.02520614424063794,0.9878401756286621],[-0.2318746796210398,0.2972800877144266,-0.06210898685961297,-0.005787595014268732,-0.010754715778119817,0.024617888923451403,0.9880428910255432],[-0.28329631238371,0.33247711728904505,-0.09314318884602812,-0.0030131000491304682,-0.02005079195728854,0.02283151107255499,0.988189697265625],[-0.33139658698412333,0.340281881018214,-0.11111640200869033,-0.001842094078571943,-0.02608114406618256,0.019347878727074885,0.987991452217102],[-0.37750920278693734,0.3127798390620029,-0.11784518398766863,-0.0025588203088813266,-0.02767632955863064,0.014997001091151319,0.9883085489273071],[-0.41541346670099344,0.2658895524678684,-0.10354106889647596,-0.005162217511283762,-0.022735240658619205,0.008951076929580637,0.9884089827537537],[-0.4396296542514371,0.19942355110828203,-0.067259822424802,-0.008867004076614116,-0.01251562244726756,0.0031319747972400336,0.9887197017669678],[-0.4449015455272711,0.13876030881363022,-0.02681740365483165,-0.011592165745835992,-0.0031655041633769088,-7.543689195443903e-05,0.9881625175476074],[-0.4361118963647872,0.10297052924038042,0.004114637781384545,-0.0121480650623349,0.0011960372850410295,-0.0012579726619001974,0.9876816272735596]]",c5d5ec6c25694b13463a9b95e182d746e8ea69d6ea23bc3718bf5b3fb01ccddd,5fbd488accfc1a5f2495be0b2512f1b5b6a2035cc385fe6b4a5c47c393517994,"[-0.05759972513613289,0.005940194040875254,0.6815094487259903]"
libero_90-task71-episode2-seed222,71,222,15,6345a17ff807e213215a88fc9ee31d93bb602006b4f54a18585de5a2a382c4e6,true,"[151834,151894,151753,151740,151850,151915,151678]",8251d4b2595e6397546d5b3f058351ff1ccac344a0afac7ec74bdaee0c82eb4d,"[[-0.37723378406801444,0.3610728204047575,-0.0679973877439295,-0.004683464912678792,0.0014965856678799128,-0.000803636274197217,0.9850978851318359],[-0.4108193729905292,0.3735065280537242,-0.09024075901899664,-0.0046289915782615765,0.0012277654225982815,-0.00017676021222179372,0.9858841896057129],[-0.4463001375857605,0.38471117375671326,-0.12126469580849175,-0.003962198468828282,0.0006465595675706481,0.0006103807136668138,0.9863376617431641],[-0.4782194410515572,0.39962627250318405,-0.149965804182159,-0.002654054056329347,0.00012866102926523126,0.0021435157544988925,0.9865903258323669],[-0.502429095187928,0.4001508608644144,-0.1747460441492592,-0.001178936831202071,-0.00031394400701856284,0.0032421861280571562,0.9859381914138794],[-0.524852257877578,0.3851293684643764,-0.19800020970828314,3.554260682037125e-05,6.159003049788225e-05,0.004210661180762187,0.9853702783584595],[-0.5385948087882575,0.36173424453430414,-0.2140571617756848,0.0007407337417508764,-0.00031344747904427095,0.005024933928329034,0.9858824610710144],[-0.5405403535519007,0.33315002127331184,-0.22515083653013335,0.0011262735416182057,-0.0002758901030688321,0.005261878933785269,0.986045241355896],[-0.528587604939668,0.30033567654534465,-0.2320067868262754,0.0015242527883421175,-0.000510986168336558,0.005341029006681097,0.9855601787567139],[-0.5139308616503744,0.27215806563859246,-0.23683230301247704,0.0015907133938770635,0.0002968449847173815,0.005668613008143808,0.9853371381759644]]",c17413f2e8c53faf3c48c7d9ad5ddea8bbf66ae078d3bc2c0bd8f6eeccaf3251,ca7a1bcddf3a09d3c3a50837b2c948b9943ec696174935fcc9828cf49c00d79d,"[-0.0651118289221635,0.020090880329715646,0.6846978312655331]"
libero_90-task72-episode0-seed223,72,223,13,52c9bc9bff5db9471f931475f1cd56ec3162d70ddda5475f9283fcd4270a1bfd,true,"[151775,151888,151771,151754,151699,151841,151789]",d5cb00985e7546e0f9ffb7d76c753bf169c721043fb91b9d80cff90973429b94,"[[-0.0015404908229683656,-0.13557736688873945,0.0074427456679302395,-0.0011414985256403831,0.03505491540781236,0.00064756066516658,0.9890129566192627],[-0.0006084198450331257,-0.16058392417580336,0.008905099412146456,-0.0009266504531515452,0.034996265523489,0.0007892261975293025,0.9895440340042114],[7.34831764770405e-05,-0.20074071223369572,0.0009716310520673233,-0.00046738755169872803,0.03310612255319256,0.0008497956504758264,0.9898350834846497],[0.0009103782034589614,-0.24039366791768657,-0.005910855870155274,0.00010627581168365374,0.030096289139748933,0.0011695582026547413,0.9897268414497375],[0.0037885236813135492,-0.2831695540803736,-0.010546411311224801,0.0005832566196384281,0.02481283427090375,0.0015909060375172146,0.989700198173523],[0.0017349127173300616,-0.33280588342279316,-0.013276571477177868,0.0005179956640228855,0.018106747311236404,0.0009551980997954956,0.9893121719360352],[0.0014634670204785039,-0.3855948678677379,-0.00968795691773039,0.000631842441374264,0.011488287608472092,0.0006027276687934346,0.9892993569374084],[0.000607236619416085,-0.4345838154029025,-0.002764627616272719,0.0005816047939801727,0.005800897301980967,-0.0005588885310583436,0.9896253347396851],[0.002193002162155011,-0.4718596211701964,0.0036605120218951015,0.0007760957301443661,0.0003608375100441208,-0.0010525754159953493,0.9891470670700073],[0.003992648726400816,-0.48836196357978423,0.007730607998581718,0.0008970850385543461,-0.001196830328666465,-0.0010186887062992867,0.9887720942497253]]",cf1e5cbcf06d019eea1875aaef499da9e453f49c545e8cbb2f646b8f6b383e0c,c97cec77a49ad08d2b68ec643b91e2de4cedfa077de8631bc03f4b01bd0a970f,"[-0.04935366436469249,0.00889093530968773,0.6960439700826689]"
libero_90-task72-episode1-seed224,72,224,14,ab3bc3ede586ba1043f4276c94a5a7be84a39f1f75b6e709644dc925d49ad9d1,false,"[151775,151888,151771,151873,151750,151741,151813]",5121ab631c3d538d75bb2e73d4f33ee7cf3de9ab48b625b259fe51fe958833bb,"[[0.011412708891516132,-0.12065529823047427,0.00045072691048630986,0.0011804792618226312,0.0007689636437930858,-0.0003312806145796543,0.9897599816322327],[0.007358107433649508,-0.125553198746573,0.0020265984440470675,0.0008041306259531922,0.0003823173102119881,0.00012023032134855782,0.9905153512954712],[-6.58816088474623e-05,-0.13514789732376187,-0.005119780481976477,-0.0003426424162333852,0.00016864146175521455,0.0004000997398598827,0.9907477498054504],[-0.004274989480599345,-0.14283545378621199,-0.008043887347184864,-0.0010959671971608742,0.00036937779120194136,0.0015108952309681456,0.9906234741210938],[-0.0021465974122953924,-0.17213260677493736,-0.009016405551136586,-0.0011955842808528683,0.00029338915001630994,0.0024992045809000274,0.9907238483428955],[-0.005826675322904151,-0.23771076437036243,-0.012269326330454078,-2.027802673709722e-05,0.00048678679600300256,0.0023767745745271185,0.9894469976425171],[-0.00955495923464511,-0.32669962569869426,-0.015533003725693106,0.004271368051089075,-3.2462298392488265e-05,0.0016977118569236893,0.989618718624115],[-0.01101888543386309,-0.4303045970572583,-0.015134135302815821,0.010631035256516874,0.0001154831768275244,0.00038022801943071727,0.9898578524589539],[-0.010420989756816823,-0.5173556691586967,-0.016503174038859925,0.01659506714660175,-0.0003923060519213095,-0.0005355738760162154,0.9894578456878662],[-0.010172808311427417,-0.5608234728150308,-0.01912926258071934,0.018689203730141157,-3.875827310650948e-05,-0.0009117893288870249,0.9890791773796082]]",d13c490768c0535fb87d6f2772e2d706dc5f89df57d0777fce6e0d6b226c87f6,e425bfbc60e245f7db20666ff7b793ded605b8e7205645121292f17d6d13606f,"[-0.062340983648977485,-0.0029197060603505204,0.6875742385702158]"
libero_90-task72-episode2-seed225,72,225,15,635f8b3c04dd042f83fce0bcc86c1cc0bd767dc238abd0a46159d3f2703f5acb,false,"[151775,151888,151718,151674,151767,151893,151731]",61ab78792ac11af5bc100fcff4a9a8c1800d88f2c468487e87759f99eadb81b1,"[[0.007268802726423829,-0.16560805184447247,-0.010607456471632304,0.0005122650286386587,0.0005011960378169533,0.00011027574953281771,0.9883379936218262],[0.008692601402721323,-0.17714407585380343,-0.0032439249490607835,0.00047923774354985404,0.00025283274507614806,0.00019812671696683992,0.9889087677001953],[0.009018830659467625,-0.19646011015556297,-0.0025103455840564948,0.0005043011987890811,0.00018303084245019363,0.00031095767194599944,0.9893192052841187],[0.009113079571937632,-0.21234028543879901,-0.0012523675423494751,0.0006288986850335743,0.00040075835917718905,0.000981244648606605,0.9890151023864746],[0.010863593096567925,-0.23258162678061467,0.00035719349386909016,0.0007693223221378886,0.00033061881752871614,0.001534546694831107,0.9890973567962646],[0.005886235190288858,-0.25863689954597646,0.0005811167522153937,0.0005851668314331704,0.0005120799310134316,0.001057288595710304,0.9881551265716553],[-0.00030161425174668466,-0.2891266761918132,0.0024405916517480364,0.0006682933427715199,0.00010303025523228371,0.0008789483250790653,0.9883059859275818],[-0.009180259108628519,-0.3194248827620072,0.002968375659349931,0.0005927984505358364,0.00017896924362048594,0.00024934036933466075,0.9886164665222168],[-0.01594454990852512,-0.3414417066347397,0.001339430873628089,0.0006996595741257661,-0.0003923854963971962,0.0001351808906733254,0.9881950616836548],[-0.01951272103079127,-0.34964585655959723,-0.0011618918439637582,0.0007216223957271506,-7.570988495331221e-05,0.0003457051152953028,0.9876642823219299]]",96bdbdf70ec49a2027f941f7f69ec83a7cc2634879722f2b6141daac7bfeb76c,b3606fb5c1fde67bc7b8d405e88e4a726c5ca892b8b79043571b6a8a3d4c0070,"[-0.05185048644011405,-0.008968813306359225,0.6826794382940465]"
libero_90-task73-episode0-seed226,73,226,13,9ce2c3fdea1cf253a8f3f6e8f79a2b9b22d4d790371178d6ca26b9009658e80d,true,"[151790,151780,151894,151856,151780,151877,151730]",5b42d7e74a711388d2affbbe0e05fed3a8ac87c670f3631552653cc6d16b88ea,"[[0.052637712942173565,0.13213089771014097,0.00906016940817267,0.0012387914759819374,0.0004533704633331581,0.0011817581666093702,0.9910948872566223],[0.06990195061688453,0.16350318818759035,0.009357587108297594,0.0010097690782915336,0.0008256373467787625,0.0003845878225003929,0.9922657012939453],[0.09705367174176871,0.20427214974830576,0.002527900427679697,0.0008159517916974668,0.0022479715208163498,-0.0003423765940659962,0.9923053979873657],[0.12915365942243184,0.2577489004894318,-0.006417945677583248,0.0004727042655272573,0.0035579215531527097,-0.0013710281560932458,0.9922754764556885],[0.1668575505900236,0.30927530591256414,-0.01478970518488154,0.0002468747822377271,0.0030115024480039665,-0.0036186843987220385,0.9921848773956299],[0.20181246364176886,0.3700109122914341,-0.029881128118574907,-0.0002398231900642145,0.001547291104614601,-0.00737299876654518,0.9920707941055298],[0.23591820944280073,0.4325080613776322,-0.04488939203679365,-0.0016015734978078733,-0.00039113424590198065,-0.011620494806074078,0.9924249053001404],[0.2711957318867384,0.4912258782920276,-0.05858764210125855,-0.004431787587664271,-0.0019361604823870948,-0.01601532599311639,0.9924241900444031],[0.2994001272817677,0.5386042637091748,-0.07652569150425848,-0.006806116251994787,-0.003670691585540453,-0.018925878129948615,0.9920065402984619],[0.3090235813429558,0.5601967429520727,-0.09333080170037533,-0.007877394401945681,-0.0035730841163541527,-0.019994216998030723,0.9918686747550964]]",02badc5a9fc2218d47170190b4ca4e0a546845050b4fef9511ce3953babf0afb,01d998383a83ea8a06e444eb846654f5a4b3655ca67494c7f683ec9b4380fce1,"[-0.2896205708889693,-0.014907994714734425,1.1917339608692623]"
libero_90-task73-episode1-seed227,73,227,14,a41e4789da4a53fc7bb0dad2b1b8295fa9b02544afd766a0b7543b2cf8285caf,true,"[151790,151844,151747,151860,151752,151722,151785]",ae5b0da15d6bdf0c88fd24936f35b0c93aefcee9266b743f884c8e7baa899f0b,"[[0.23192823581062783,0.03622368143496146,0.004767788236478054,0.0005551571272954803,0.015030478454832519,-0.0029939788824808744,0.9871758818626404],[0.2452995740257755,0.06598848475547925,0.005341601823886322,0.0003813832224317526,0.013150484516330607,-0.004443510489341662,0.988074779510498],[0.258622706239791,0.10574414413973443,-0.0036930819164240347,0.0005603340781015209,0.007923772864387502,-0.006142898106457295,0.9881859421730042],[0.2744067283247915,0.15907432173577263,-0.009692871107745304,0.0008252813768399037,0.0029158215073579186,-0.008314903345606695,0.9880089163780212],[0.29169105183330757,0.2084119698580622,-0.012382079690240744,0.0009422380159054278,0.0007477023159339069,-0.012134053411440249,0.988059401512146],[0.30639149836538593,0.26247234821326515,-0.010727417310107512,0.0008924433161738854,0.00026641775045277427,-0.017574095927534117,0.9877369403839111],[0.3207189222696556,0.314982126191623,-0.0026321628943151154,0.0008362627876405959,-0.0001371899787301345,-0.023916112465819594,0.9882121682167053],[0.33525568029239494,0.3625585391026931,0.011500446965357014,0.00023402007194750496,-0.00043670558338249066,-0.03071716200369856,0.9882031083106995],[0.347263389043281,0.4023182984350626,0.020369959319054942,-4.664264073506175e-05,-0.0011901172704540386,-0.03513016215546472,0.9879604578018188],[0.3491857137001517,0.4226044317100275,0.02248022171568209,-0.0003885059554598058,-0.0007914648904545629,-0.03670721332421323,0.9873876571655273]]",d5933c71bc5fb93ac413dea3fb0c1396dc8913df41c55bdb19d7264fdb1b9088,643bf466b4f397e02cd320e6c8800e43c50fd3cd1af043ac028fc6feca7ce2c2,"[-0.3054386053413206,-0.012083527661984663,1.1606634789258359]"
